GO_ID,GO_term,Gene_Count,Wilcoxon_P,Wilcoxon_Adj,Cluster_Term,setSize,enrichmentScore,NES,Cluster_P,Cluster_Adj,Cluster_Q,rank,leading_edge,core_enrichment,log2err,source,GProfiler_Term,GProfiler_P,GProfiler_Significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Methods_Included,Methods_Significant
GO:0048527,lateral root development,,,,lateral root development,153.0,-0.421118997060549,-1.41092573003345,0.0010886037753569,0.0169221019706613,0.0101843514808249,12098.0,"tags=53%, list=37%, signal=33%",AT3G07390/AT5G03540/AT5G11630/AT3G18830/AT5G49660/AT4G35910/AT1G18800/AT1G69935/AT1G59870/AT2G03840/AT1G14350/AT4G37060/AT4G31600/AT5G09680/AT5G57390/AT2G42430/AT5G47040/AT3G60350/AT5G42810/AT3G22400/AT1G60940/AT5G26930/AT1G18740/AT1G55020/AT1G21410/AT2G22670/AT4G34460/AT1G32230/AT5G43070/AT1G31880/AT1G68765/AT1G32080/AT5G18560/AT1G12820/AT1G56010/AT4G08920/AT4G29040/AT1G08090/AT2G23430/AT1G26960/AT5G56580/AT4G29350/AT5G65710/AT5G66815/AT1G49430/AT5G17810/AT3G22942/AT1G34670/AT2G42490/AT1G70895/AT1G71090/AT5G60810/AT2G38120/AT4G37295/AT2G19760/AT2G31085/AT3G07360/AT3G20860/AT3G02240/AT5G64770/AT1G12110/AT2G02820/AT5G57740/AT2G45420/AT4G24670/AT5G65510/AT5G58070/AT5G25890/AT1G77690/AT3G02242/AT1G72490/AT4G14550/AT4G37070/AT3G24300/AT3G50610/AT1G07880/AT1G77110/AT4G01630/AT3G58190/AT1G10370/AT4G12550,0.45505986738723,,,,,,,,,,,,,,,,1,1
GO:0048528,post-embryonic root development,,,,post-embryonic root development,166.0,-0.419143242539382,-1.41108732119318,0.0011109339154334,0.0170152598959409,0.0102404173913079,12098.0,"tags=53%, list=37%, signal=33%",AT3G07390/AT5G03540/AT5G11630/AT3G18830/AT3G19770/AT5G49660/AT4G35910/AT1G18800/AT1G69935/AT1G59870/AT5G55230/AT2G03840/AT1G14350/AT4G37060/AT4G31600/AT5G09680/AT5G57390/AT2G42430/AT1G02410/AT5G47040/AT3G60350/AT5G42810/AT3G22400/AT1G60940/AT5G26930/AT1G18740/AT1G55020/AT1G21410/AT2G22670/AT1G64520/AT4G34460/AT1G32230/AT5G43070/AT1G31880/AT1G68765/AT1G32080/AT5G18560/AT1G12820/AT1G56010/AT4G38630/AT4G08920/AT4G29040/AT1G08090/AT2G23430/AT1G26960/AT5G56580/AT4G29350/AT5G65710/AT5G66815/AT1G49430/AT2G42590/AT5G17810/AT3G22942/AT1G34670/AT2G42490/AT1G70895/AT1G71090/AT5G60810/AT2G38120/AT5G19790/AT4G37295/AT2G19760/AT2G31085/AT3G07360/AT3G20860/AT3G02240/AT5G64770/AT1G12110/AT2G02820/AT5G57740/AT2G45420/AT4G24670/AT5G65510/AT5G58070/AT5G25890/AT1G77690/AT3G02242/AT1G72490/AT4G14550/AT4G37070/AT3G24300/AT3G50610/AT1G07880/AT1G77110/AT4G01630/AT3G58190/AT1G10370/AT4G12550,0.45505986738723,,,,,,,,,,,,,,,,1,1
GO:0048764,trichoblast maturation,,,,trichoblast maturation,140.0,-0.43668059965445,-1.45149070279405,0.0003718137250237,0.0074469998963893,0.004481882011702,13906.0,"tags=69%, list=43%, signal=39%",AT5G16910/AT1G27740/AT5G64070/AT1G48550/AT2G02470/AT4G02500/AT1G50460/AT4G21060/AT5G20490/AT2G20290/AT3G57630/AT3G61650/AT5G61980/AT5G61350/AT4G30980/AT5G45420/AT1G59870/AT1G70940/AT3G51460/AT4G35987/AT1G52240/AT1G63450/AT2G34180/AT4G31600/AT3G60630/AT5G05620/AT2G22475/AT5G41950/AT2G35610/AT5G42080/AT4G30260/AT1G01910/AT3G06440/AT5G49270/AT4G16444/AT1G47240/AT4G14430/AT3G06810/AT4G18710/AT3G61440/AT4G05530/AT1G48380/AT2G17720/AT1G74380/AT3G05580/AT4G00150/AT2G44110/AT1G77450/AT4G34580/AT4G38630/AT1G49240/AT5G55910/AT1G19360/AT5G63220/AT5G06270/AT1G20090/AT4G26690/AT5G05500/AT3G43960/AT1G26960/AT3G11600/AT1G75840/AT5G65090/AT4G15290/AT3G14310/AT1G12560/AT5G09810/AT3G18780/AT2G37620/AT5G27840/AT3G06300/AT2G38120/AT1G16440/AT4G40060/AT2G26650/AT4G01060/AT4G02270/AT2G23096/AT5G56540/AT5G44610/AT4G18640/AT3G25710/AT1G29230/AT5G51310/AT3G56930/AT5G58650/AT1G10480/AT3G02242/AT5G60660/AT5G58010/AT2G03720/AT2G41970/AT4G33880/AT1G24620/AT2G45890/AT1G77110,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0048765,root hair cell differentiation,,,,root hair cell differentiation,140.0,-0.43668059965445,-1.45149070279405,0.0003718137250237,0.0074469998963893,0.004481882011702,13906.0,"tags=69%, list=43%, signal=39%",AT5G16910/AT1G27740/AT5G64070/AT1G48550/AT2G02470/AT4G02500/AT1G50460/AT4G21060/AT5G20490/AT2G20290/AT3G57630/AT3G61650/AT5G61980/AT5G61350/AT4G30980/AT5G45420/AT1G59870/AT1G70940/AT3G51460/AT4G35987/AT1G52240/AT1G63450/AT2G34180/AT4G31600/AT3G60630/AT5G05620/AT2G22475/AT5G41950/AT2G35610/AT5G42080/AT4G30260/AT1G01910/AT3G06440/AT5G49270/AT4G16444/AT1G47240/AT4G14430/AT3G06810/AT4G18710/AT3G61440/AT4G05530/AT1G48380/AT2G17720/AT1G74380/AT3G05580/AT4G00150/AT2G44110/AT1G77450/AT4G34580/AT4G38630/AT1G49240/AT5G55910/AT1G19360/AT5G63220/AT5G06270/AT1G20090/AT4G26690/AT5G05500/AT3G43960/AT1G26960/AT3G11600/AT1G75840/AT5G65090/AT4G15290/AT3G14310/AT1G12560/AT5G09810/AT3G18780/AT2G37620/AT5G27840/AT3G06300/AT2G38120/AT1G16440/AT4G40060/AT2G26650/AT4G01060/AT4G02270/AT2G23096/AT5G56540/AT5G44610/AT4G18640/AT3G25710/AT1G29230/AT5G51310/AT3G56930/AT5G58650/AT1G10480/AT3G02242/AT5G60660/AT5G58010/AT2G03720/AT2G41970/AT4G33880/AT1G24620/AT2G45890/AT1G77110,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0048878,chemical homeostasis,,,,chemical homeostasis,424.0,-0.392416119919429,-1.36278311970044,9.79233573006817e-06,0.0005512820358305,0.0003317820698455,11473.0,"tags=52%, list=36%, signal=34%",AT1G12740/AT1G14040/AT5G58690/AT3G23430/AT4G27870/AT1G59870/AT4G31710/AT2G01770/AT1G14000/AT1G54370/AT5G61020/AT5G12860/AT5G58270/AT3G47640/AT3G20040/AT5G64290/ATCG00530/AT5G03570/AT1G14350/AT4G28610/AT5G36290/AT5G55630/AT1G56340/AT4G37650/AT5G27100/AT5G25110/AT3G44900/AT3G57280/AT1G68650/AT1G64060/AT4G39740/AT4G27260/AT4G27970/AT1G15460/AT5G62980/AT3G05030/AT5G12210/AT5G42810/AT4G30996/AT5G41610/AT4G10040/AT1G05180/AT5G53000/AT1G66970/AT2G32280/AT1G22840/AT3G50700/AT1G68670/AT4G30190/AT1G08030/AT2G15290/AT2G27600/AT4G28630/AT4G37390/AT1G79530/AT4G14230/AT4G26570/AT2G26710/AT5G06660/AT2G24520/AT4G19350/AT1G47240/AT4G25220/AT5G67330/AT3G08510/AT5G38360/AT2G45060/AT2G39450/AT3G51860/AT5G02600/AT5G18170/AT3G09470/AT3G13772/AT5G57130/AT4G14240/AT1G75220/AT3G47220/AT5G35630/AT1G04400/AT1G17260/AT2G21410/AT5G09830/AT5G58700/AT4G32060/AT1G80830/AT1G55730/AT4G36380/AT4G22220/AT5G44790/AT1G07380/AT2G38170/AT5G47910/AT4G12110/AT4G31040/AT1G64170/AT4G08920/AT4G13590/AT1G05200/AT2G01980/AT3G02610/AT5G42000/AT1G78310/AT4G01900/AT1G20110/AT1G29020/AT3G47420/AT3G55940/AT4G38510/AT1G36370/AT4G33460/AT3G22231/AT3G04110/AT5G57110/AT4G15400/AT5G24270/AT1G51610/AT4G37270/AT5G58670/AT4G22756/AT4G16370/AT4G39080/AT1G76030/AT2G18790/AT5G18830/AT4G29130/AT4G29920/AT3G55480/AT5G55990/AT3G28710/AT5G46220/AT2G24720/AT2G47160/AT1G01230/AT1G07240/AT4G14410/AT1G31300/AT1G63010/AT3G53720/AT2G17260/AT4G24160/AT4G35920/AT1G45249/AT4G00900/AT2G40116/AT3G02850/AT1G29060/AT1G01790/AT4G33700/AT5G34850/AT1G25520/AT3G15353/AT1G71090/AT4G30110/AT1G15960/AT2G40300/AT5G24290/AT1G72300/AT1G20260/AT5G27150/AT5G26820/AT1G64680/AT3G28715/AT3G56240/AT1G58340/AT3G47950/AT2G32390/AT4G15393/AT5G01490/AT5G22830/AT3G50660/AT3G13730/AT5G24030/AT1G01140/AT4G20140/AT1G14660/AT1G53210/AT1G51070/AT5G01600/AT2G02820/AT4G19645/AT2G23170/AT1G69690/AT1G44800/AT5G38970/AT3G51480/AT1G28130/AT4G10360/AT1G20340/AT5G51720/AT5G58070/AT1G42550/AT4G36060/AT1G65670/AT5G57620/AT3G23210/AT3G62270/AT4G04770/AT2G33770/AT1G62262/AT1G21140/AT5G47950/AT3G08040/AT3G44970/AT1G64780/AT5G56860/AT3G06370/AT3G28130/AT5G65980/AT3G24300/AT1G73340/AT1G55940/AT4G19690/AT5G52790/AT5G42610/AT5G11180/AT1G01580/AT1G76800/AT3G25190/AT4G38530,0.593325476396405,,,,,,,,,,,,,,,,1,1
GO:0051552,flavone metabolic process,,,,flavone metabolic process,28.0,-0.644749782310726,-1.8210547117036,7.07664645673469e-05,0.002456775761563,0.0014785791923904,5855.0,"tags=57%, list=18%, signal=47%",AT5G63595/AT5G63590/AT4G34135/AT1G53500/AT5G17050/AT5G63600/AT4G34138/AT5G17040/AT5G54160/AT2G16720/AT1G06000/AT4G34131/AT5G63580/AT3G62610/AT2G47460/AT5G17220,0.538434096309916,,,,,,,,,,,,,,,,1,1
GO:0051553,flavone biosynthetic process,,,,flavone biosynthetic process,27.0,-0.651896879049019,-1.83764517660386,9.23478981933391e-05,0.0029145556354049,0.0017540881772752,5855.0,"tags=59%, list=18%, signal=49%",AT5G63595/AT5G63590/AT4G34135/AT1G53500/AT5G17050/AT5G63600/AT4G34138/AT5G17040/AT5G54160/AT2G16720/AT1G06000/AT4G34131/AT5G63580/AT3G62610/AT2G47460/AT5G17220,0.538434096309916,,,,,,,,,,,,,,,,1,1
GO:0051554,flavonol metabolic process,,,,flavonol metabolic process,27.0,-0.660164813224625,-1.8609518219439,6.20750145325906e-05,0.0021915636486675,0.0013189646610879,5855.0,"tags=59%, list=18%, signal=49%",AT5G63595/AT5G63590/AT4G34135/AT1G53500/AT5G17050/AT5G63600/AT4G34138/AT5G17040/AT5G54160/AT2G16720/AT1G06000/AT4G34131/AT5G63580/AT3G62610/AT2G47460/AT5G17220,0.538434096309916,,,,,,,,,,,,,,,,1,1
GO:0051555,flavonol biosynthetic process,,,,flavonol biosynthetic process,26.0,-0.667582179502455,-1.85414635535384,0.0001140769826538,0.0033946050695426,0.0020429998133063,5855.0,"tags=62%, list=18%, signal=50%",AT5G63595/AT5G63590/AT4G34135/AT1G53500/AT5G17050/AT5G63600/AT4G34138/AT5G17040/AT5G54160/AT2G16720/AT1G06000/AT4G34131/AT5G63580/AT3G62610/AT2G47460/AT5G17220,0.538434096309916,,,,,,,,,,,,,,,,1,1
GO:0051592,response to calcium ion,,,,response to calcium ion,35.0,-0.613226646734395,-1.7881495375128,0.0001469213403802,0.0042323638911063,0.0025471942868864,9018.0,"tags=77%, list=28%, signal=56%",AT2G28260/AT5G61910/AT4G26570/AT4G30960/AT5G07300/AT2G30360/AT3G51860/AT5G23060/AT2G17890/AT5G61900/AT5G44460/AT3G51920/AT4G04695/AT1G01340/AT5G37770/AT5G24270/AT3G43810/AT3G59370/AT5G37780/AT3G59780/AT3G59690/AT1G12080/AT1G62480/AT3G51380/AT4G20260/AT5G62070/AT5G10930,0.518848077743792,,,,,,,,,,,,,,,,1,1
GO:0055080,monoatomic cation homeostasis,,,,monoatomic cation homeostasis,251.0,-0.401727296154301,-1.36838754553541,0.0002538825279478,0.0060095148376745,0.0036167499428983,11460.0,"tags=52%, list=35%, signal=34%",AT1G14040/AT5G58690/AT4G27870/AT1G59870/AT4G31710/AT2G01770/AT1G54370/AT5G58270/AT3G47640/ATCG00530/AT5G03570/AT5G36290/AT5G55630/AT1G56340/AT4G37650/AT5G27100/AT5G25110/AT3G44900/AT1G68650/AT4G39740/AT3G05030/AT4G30996/AT5G41610/AT4G30190/AT1G08030/AT2G15290/AT2G27600/AT4G28630/AT4G14230/AT4G26570/AT5G06660/AT2G24520/AT1G47240/AT5G67330/AT3G08510/AT2G39450/AT3G51860/AT5G02600/AT3G09470/AT3G13772/AT4G14240/AT3G47220/AT1G04400/AT1G17260/AT2G21410/AT5G09830/AT5G58700/AT4G32060/AT1G80830/AT1G55730/AT4G22220/AT5G44790/AT2G38170/AT4G31040/AT1G64170/AT4G08920/AT4G13590/AT1G05200/AT2G01980/AT1G78310/AT1G20110/AT1G29020/AT3G55940/AT4G38510/AT4G33460/AT3G04110/AT5G57110/AT5G24270/AT1G51610/AT4G37270/AT5G58670/AT4G16370/AT4G39080/AT1G76030/AT2G18790/AT5G18830/AT3G55480/AT5G55990/AT3G28710/AT2G24720/AT4G14410/AT3G53720/AT2G17260/AT4G00900/AT2G40116/AT3G02850/AT1G29060/AT1G01790/AT4G33700/AT1G25520/AT3G15353/AT4G30110/AT1G15960/AT2G40300/AT5G24290/AT1G72300/AT1G20260/AT5G27150/AT5G26820/AT3G28715/AT3G56240/AT1G58340/AT3G47950/AT2G32390/AT5G01490/AT5G22830/AT1G01140/AT4G20140/AT1G14660/AT1G53210/AT1G51070/AT5G01600/AT3G51480/AT1G20340/AT5G51720/AT5G58070/AT4G36060/AT3G23210/AT4G04770/AT1G21140/AT3G08040/AT3G06370/AT4G19690/AT5G52790/AT5G42610/AT5G11180/AT1G01580/AT1G76800/AT3G25190/AT4G38530,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0055082,intracellular chemical homeostasis,,,,intracellular chemical homeostasis,260.0,-0.389822442304999,-1.34740583119929,0.0008858592398226,0.0150019902158584,0.0090287566837199,14758.0,"tags=66%, list=46%, signal=36%",AT5G57350/AT1G64150/AT4G37840/AT1G16300/AT3G12030/AT3G60330/AT5G48400/AT1G62280/AT5G04150/AT1G58030/AT1G14130/AT4G26410/AT4G08230/AT1G09100/AT1G68100/AT2G02470/AT1G50460/AT3G19860/AT3G13320/AT1G09575/AT5G47390/AT4G24330/AT5G23630/AT1G12520/AT2G19110/AT5G25560/AT4G35290/AT5G54680/AT3G57330/AT1G57610/AT5G61350/AT1G74770/AT2G32400/AT3G09770/AT5G47560/AT1G14040/AT5G58690/AT3G23430/AT4G27870/AT4G31710/AT2G01770/AT1G14000/AT1G54370/AT5G12860/AT5G58270/AT3G47640/AT3G20040/AT5G64290/ATCG00530/AT5G03570/AT5G36290/AT5G55630/AT5G27100/AT5G25110/AT1G68650/AT4G27260/AT4G27970/AT5G62980/AT3G05030/AT5G12210/AT5G42810/AT4G30996/AT1G05180/AT5G53000/AT1G66970/AT2G32280/AT4G30190/AT2G15290/AT4G28630/AT4G37390/AT1G79530/AT5G06660/AT2G24520/AT1G47240/AT5G67330/AT3G08510/AT2G45060/AT2G39450/AT3G51860/AT5G18170/AT3G13772/AT3G47220/AT5G35630/AT1G04400/AT1G17260/AT2G21410/AT5G09830/AT5G58700/AT4G32060/AT1G80830/AT1G55730/AT4G22220/AT1G07380/AT2G38170/AT4G31040/AT4G08920/AT4G13590/AT1G05200/AT2G01980/AT5G42000/AT1G78310/AT4G01900/AT1G29020/AT3G55940/AT4G38510/AT3G04110/AT5G57110/AT5G24270/AT1G51610/AT4G37270/AT5G58670/AT4G16370/AT4G39080/AT1G76030/AT2G18790/AT5G18830/AT4G29130/AT3G55480/AT3G28710/AT5G46220/AT2G24720/AT1G01230/AT4G14410/AT3G53720/AT2G17260/AT1G45249/AT4G00900/AT2G40116/AT1G29060/AT1G25520/AT3G15353/AT1G71090/AT4G30110/AT1G15960/AT5G24290/AT1G20260/AT5G27150/AT5G26820/AT3G28715/AT3G56240/AT3G47950/AT2G32390/AT5G01490/AT5G24030/AT1G14660/AT1G53210/AT1G51070/AT2G23170/AT1G69690/AT1G44800/AT3G51480/AT1G28130/AT5G51720/AT5G58070/AT4G36060/AT3G23210/AT4G04770/AT1G62262/AT1G21140/AT3G08040/AT5G56860/AT3G06370/AT3G28130/AT5G65980/AT4G19690/AT5G42610/AT5G11180/AT1G01580/AT1G76800/AT3G25190/AT4G38530,0.477270815362862,,,,,,,,,,,,,,,,1,1
GO:0055085,transmembrane transport,280.0,5.3747257655789535e-06,0.0008868297513205,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0055086,nucleobase-containing small molecule metabolic process,,,,nucleobase-containing small molecule metabolic process,369.0,-0.434363048542664,-1.49738101704359,7.58349794265883e-09,5.25598538254138e-06,3.16324784040925e-06,15194.0,"tags=75%, list=47%, signal=40%",AT3G04080/AT5G08680/AT1G09420/AT4G02260/AT3G21110/AT1G47840/AT1G16350/AT5G47435/AT4G11820/AT2G44530/ATCG00470/AT4G21470/AT3G20790/AT3G17470/AT4G26390/AT5G23300/AT1G21640/AT3G49360/AT2G38280/AT3G20330/AT2G42910/AT1G16300/AT5G23330/AT5G36880/AT3G53900/AT4G09320/AT1G54130/AT1G03110/AT1G71100/AT3G57610/AT3G14790/AT4G34100/AT3G10620/AT5G03690/AT2G19570/AT5G08690/AT5G49460/AT1G17410/AT3G54470/AT3G26410/AT3G24090/AT1G36280/AT1G62940/AT1G64190/AT1G78570/AT5G14590/AT1G59900/AT3G56490/AT2G01220/AT5G50210/AT4G32840/AT5G03430/AT5G58220/AT1G74030/AT2G27490/AT4G25280/AT4G20070/AT1G31160/AT5G01310/AT3G22960/AT1G31910/AT2G21170/AT3G60750/AT5G27450/AT5G47030/AT2G33980/AT5G15650/AT1G59870/AT2G19680/AT2G35390/AT4G14850/AT1G09830/AT1G78590/AT5G24400/AT5G61410/AT4G35360/AT1G14250/AT2G36460/AT5G39320/AT2G01140/AT4G32180/AT2G34590/AT1G17160/AT5G47810/AT4G22930/AT3G06483/AT3G04050/AT2G27860/AT2G01290/AT1G05620/AT1G09020/AT5G63310/AT4G24620/AT4G04955/AT4G29480/AT5G18070/AT5G50750/AT2G35020/AT3G11980/AT4G11010/AT3G02360/AT3G49160/AT4G23900/AT5G23070/AT1G31220/AT3G52300/AT2G38700/AT5G08570/AT1G01090/AT3G25860/AT5G40870/AT5G66280/AT5G16510/AT1G51650/AT2G29560/AT1G27450/AT2G21790/AT3G03250/AT4G20320/AT5G61580/AT3G23580/AT4G02120/AT5G46420/AT1G79530/AT2G42080/AT1G60440/AT2G20420/AT5G28050/AT5G52560/AT1G28960/AT1G26570/AT5G02080/AT5G56630/AT1G10670/AT4G32260/AT1G13700/AT5G48370/AT5G63680/AT4G17050/AT2G17340/AT3G60180/AT4G04880/AT2G31870/AT1G54220/AT1G76490/AT3G46940/AT3G13930/AT5G41670/AT4G28940/AT1G04400/AT3G02570/AT1G63290/AT2G21410/AT5G18280/AT1G08200/AT2G16370/AT5G18860/AT3G07800/AT1G65930/ATCG00480/AT5G45940/AT4G22570/AT2G17320/AT3G27300/AT5G56350/AT4G23895/AT1G63000/AT3G12780/AT1G32440/AT5G05930/AT5G20070/AT5G43600/AT4G38970/AT5G40270/AT2G22480/AT3G62830/AT4G08920/AT3G27610/AT5G55810/AT2G41880/AT1G30820/AT1G14230/AT1G71750/AT2G39770/AT3G04790/AT4G12440/AT5G03300/AT3G09820/AT2G03530/AT4G19180/AT5G35790/AT3G29360/AT5G40760/AT5G44520/AT5G13110/AT5G08340/AT5G48545/AT2G45290/AT2G36530/AT1G12230/AT4G39080/AT5G13450/AT2G01350/AT1G70570/AT1G56190/AT4G29130/AT4G34740/AT1G68760/AT1G79550/AT1G55670/AT1G22170/AT1G30120/AT5G42740/AT1G12350/AT3G55650/AT5G26667/AT4G16566/AT3G52990/AT3G02230/AT2G33040/AT3G27190/AT5G22420/AT1G13440/AT2G23420/AT5G12200/AT1G15700/AT2G36580/AT5G50850/AT2G14170/AT1G01710/AT3G52200/AT5G23230/AT5G49970/AT3G60961/AT5G11670/AT4G29220/AT1G10700/AT2G30720/AT1G78050/AT2G22570/AT1G54340/AT3G55440/AT5G64370/AT2G36310/AT3G04120/AT3G52930/AT1G24280/AT4G00895/AT1G53500/AT4G09650/AT1G24180/AT2G26230/AT3G17810/AT4G18930/AT4G36940/AT4G18940/AT3G21070/AT1G04280/AT3G51160/AT4G04320/AT2G21550/AT5G14760/AT5G15490/AT5G23220/AT1G30110/AT3G11340/AT4G00520/AT5G22500/AT4G04640/AT1G09430/AT1G31070/AT3G44540/AT1G67070/AT1G80050/AT3G44550/AT5G03555/AT4G33790/AT5G24410,0.747739663149885,,,,,,,,,,,,,,,,1,1
GO:0055088,lipid homeostasis,,,,lipid homeostasis,55.0,-0.495924493212346,-1.52331745207126,0.0030788320289927,0.0381738518832848,0.0229744464151299,9408.0,"tags=56%, list=29%, signal=40%",AT4G10040/AT1G22840/AT3G50700/AT2G26710/AT4G19350/AT5G38360/AT4G36380/AT1G07380/AT4G12110/AT3G02610/AT5G42000/AT3G22231/AT4G15400/AT4G22756/AT1G01230/AT1G07240/AT1G31300/AT4G24160/AT1G64680/AT4G15393/AT3G50660/AT3G13730/AT4G19645/AT5G38970/AT4G10360/AT1G42550/AT1G65670/AT5G47950/AT3G44970/AT1G73340/AT1G55940,0.431707695803346,,,,,,,,,,,,,,,,1,1
GO:0061024,membrane organization,,,,membrane organization,267.0,-0.394091776994414,-1.34029027770946,0.0004664419340933,0.0088327140792402,0.0053158564384362,14640.0,"tags=67%, list=45%, signal=37%",AT2G27460/AT2G30050/AT3G10640/AT3G27080/AT2G21630/AT3G22690/AT1G08820/AT1G05520/AT2G04940/AT1G51270/AT1G27390/AT2G31530/AT5G35220/AT5G04930/AT1G27695/AT4G31780/AT1G25240/AT3G07100/AT1G28490/AT3G60600/AT1G21790/AT2G34860/AT1G08350/AT1G11890/AT2G23410/AT2G25430/AT2G30170/AT1G26130/AT3G25120/AT1G01020/AT3G05710/AT2G01920/AT4G34660/AT2G23810/AT5G52270/AT2G26300/AT4G20130/AT2G45140/AT4G25940/AT1G08560/AT4G02650/AT4G32285/AT2G01470/AT5G43670/AT1G65260/AT3G52760/AT1G48240/AT5G19540/AT1G61290/AT3G13870/AT3G44370/AT3G24590/AT5G62050/AT5G53860/AT3G61320/AT5G60335/AT4G26670/AT3G23660/AT5G40930/AT1G77890/AT2G35210/AT2G45770/AT1G77140/AT5G55510/AT1G32270/AT2G31170/AT2G34690/AT3G10350/AT1G03160/AT5G08080/AT3G02360/AT5G28750/AT3G62880/AT2G28800/AT2G46455/AT4G08540/AT1G16240/AT1G15880/AT1G09180/AT3G46560/AT1G01910/AT2G38530/AT5G61230/AT3G52400/AT4G16444/AT5G12130/AT1G55020/AT4G14160/AT3G52190/AT3G01340/AT5G50550/AT5G26980/AT4G32640/AT3G62080/AT5G61210/AT2G42210/AT4G17890/AT3G24350/AT5G05760/AT3G07910/AT2G45990/AT5G22950/AT5G58060/AT4G31390/AT2G06530/AT4G39670/AT1G35680/AT2G18710/AT5G16830/AT2G33470/AT3G09740/AT2G20990/AT4G05060/AT3G12780/AT3G62560/AT2G01110/AT4G21450/AT2G30440/AT5G63220/AT4G00170/AT1G26670/AT4G36630/AT1G20110/AT4G01510/AT4G04210/AT5G07960/AT3G21260/AT1G72700/AT5G46750/AT2G30950/AT5G35200/AT4G03330/AT5G07630/AT5G24314/AT1G72960/AT1G32500/AT1G56190/AT2G36300/AT1G56330/AT4G02080/AT4G32150/AT2G01600/AT5G04850/AT2G46820/AT1G08190/AT4G22150/AT5G09260/AT5G63880/AT5G07880/AT1G32070/AT5G54110/AT5G47180/AT4G01150/AT5G46860/AT1G21360/AT1G13900/AT3G17440/AT5G46560/AT2G18260/AT4G29160/AT3G27070/AT1G79590/AT5G22830/AT2G23400/AT2G19830/AT1G16225/AT5G10410/AT5G39510/AT1G14686/AT2G20890/AT3G13900/AT1G74730/AT4G35440/AT4G40080/AT3G45280/AT1G44575/AT5G08050/AT5G58770/AT2G42540/AT5G58780,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0070141,response to UV-A,,,,,,,,,,,,,,,GO:BP,response to UV-A,0.0083295306937761,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-A radiation stimulus. UV-A radiation (UV-A light) spans the wavelengths 315 to 400 nm."" [GOC:BHF, GOC:mah]",4.0,52.0,2.0,32365.0,0.0384615384615384,0.5,query_1,['GO:0009411'],"['AT4G14690', 'AT3G22840']","[['IEP'], ['IEP']]",1,1
